,Customer ID,Hari_Sejak_Pembelian_Terakhir,Total_Transaksi,Total_Produk_Dibeli,Total_Belanja,Rata_rata_Belanja,Total_Jenis_Produk_Dibeli,Rata_Hari_Antara_Pembelian,Hari,Jam,Is_UK,Frekuensi_Pembatalan,Tingkat_Pembatalan,Rata_Bulan,Std_Bulan
998,13799.0,72,11,956,1350.96,122.81454545454545,45,2.6842105263157894,1,12,1,4,4.0,225.16,412.9945142008548
999,13800.0,65,2,560,1121.24,560.62,40,7.846153846153846,1,14,1,0,0.0,560.62,115.8523750296039
1000,13802.0,9,18,11549,21585.29,1199.1827777777778,197,0.7230769230769231,3,11,1,2,0.25,2158.529,1201.0511250516265
1001,13803.0,66,3,698,1042.04,347.34666666666664,58,3.0491803278688523,0,10,1,1,0.25,347.34666666666664,332.5391980403714
1002,13804.0,70,2,335,572.73,286.365,32,0.03225806451612903,2,10,1,0,0.0,572.73,0.0
1003,13807.0,2,4,114,397.3,99.325,25,14.115384615384615,4,14,1,1,0.25,132.43333333333334,61.73743461898407
1004,13809.0,29,2,252,524.65,262.325,13,5.416666666666667,6,11,0,0,0.0,262.325,191.3077396500204
1005,13813.0,156,7,716,1153.01,164.71571428571428,49,2.7142857142857144,2,8,0,3,0.42857142857142855,230.602,157.29125681359406
1006,13814.0,148,2,349,676.95,338.475,22,0.6363636363636364,2,14,0,1,1.0,338.475,480.44370247719974
1007,13815.0,31,5,2780,2892.88,578.576,123,1.4972067039106145,4,9,0,1,1.0,578.576,490.2739863382514
1008,13818.0,64,1,60,61.28,61.28,5,0.0,2,12,1,0,0.0,61.28,0.0
1009,13819.0,304,4,1193,1490.75,372.6875,34,1.0149253731343284,1,16,1,1,1.0,745.375,460.71542328209506
1010,13820.0,53,5,282,632.5,126.5,68,2.868131868131868,6,13,1,2,2.0,210.83333333333334,56.89494910212447
1011,13821.0,27,5,318,969.74,193.948,132,2.1310344827586207,3,13,1,1,0.25,484.87,248.4490386377053
1012,13823.0,14,6,1121,2400.89,400.1483333333333,91,2.744,4,11,1,1,1.0,480.178,149.10720126808093
1013,13824.0,14,9,666,1574.42,174.93555555555557,34,4.456140350877193,2,12,1,2,0.5,224.91714285714286,121.60955701400634
1014,13825.0,256,2,182,255.59,127.795,38,2.769230769230769,2,14,1,0,0.0,127.79500000000002,22.012234098337235
1015,13830.0,209,2,45,135.95000000000002,67.97500000000001,11,0.5833333333333334,4,12,1,1,0.09090909090909091,135.95000000000002,0.0
1016,13831.0,4,15,1806,4780.69,318.7126666666666,78,3.0695652173913044,0,13,1,2,1.0,531.1877777777777,396.84677502084406
1017,13832.0,57,1,392,557.6899999999999,557.6899999999999,51,0.0,2,14,1,0,0.0,557.6899999999999,0.0
1018,13833.0,39,1,126,316.56,316.56,16,0.0,6,14,1,0,0.0,316.56,0.0
1019,13834.0,211,3,215,269.89,89.96333333333332,19,7.578947368421052,0,12,1,1,0.5,89.96333333333332,131.29150023262486
1020,13835.0,154,4,71,210.25,52.5625,15,7.352941176470588,3,8,1,1,0.25,70.08333333333333,117.34212088305432
1021,13836.0,34,3,270,602.52,200.84,29,0.4375,3,13,1,1,0.5,301.26,2.4890158697766345
1022,13838.0,4,7,520,1245.91,177.98714285714286,242,0.7272727272727273,6,12,1,0,0.0,415.30333333333334,311.3803054679813
1023,13839.0,121,1,25,139.95000000000002,139.95000000000002,7,0.0,1,13,1,0,0.0,139.95000000000002,0.0
1024,13840.0,51,1,358,651.4,651.4,40,0.0,1,13,1,0,0.0,651.4,0.0
1025,13842.0,1,11,1104,2219.34,201.75818181818184,113,1.9205298013245033,2,15,1,1,1.0,317.04857142857145,177.28014999134103
1026,13843.0,16,1,145,319.75,319.75,18,0.0,1,17,1,0,0.0,319.75,0.0
1027,13846.0,34,1,317,442.73,442.73,26,0.0,4,9,1,0,0.0,442.73,0.0
1028,13847.0,354,1,96,310.72,310.72,19,0.0,6,10,1,0,0.0,310.72,0.0
1029,13848.0,1,6,6500,2080.0,346.6666666666667,1,72.4,2,15,1,0,0.0,346.6666666666667,65.31972647421807
1030,13849.0,32,4,865,1905.85,476.4625,108,1.8991596638655461,4,12,1,1,0.1111111111111111,635.2833333333333,222.043406642335
1031,13851.0,14,6,814,1865.3000000000002,310.8833333333334,45,5.0508474576271185,3,11,1,1,0.5,621.7666666666668,592.7008126646474
1032,13852.0,241,2,79,170.45000000000002,85.22500000000001,11,0.25,3,9,1,1,1.0,170.45000000000002,0.0
1033,13854.0,0,17,1411,4133.19,243.12882352941173,35,4.541666666666667,3,10,1,2,1.0,413.3190000000001,198.18413785893384
1034,13855.0,135,5,561,1253.94,250.788,65,2.986842105263158,3,10,1,1,0.06666666666666667,313.485,379.2399445821427
1035,13856.0,98,10,602,695.48,69.548,27,3.4318181818181817,1,15,1,2,2.0,115.91333333333334,71.39167196996206
1036,13857.0,28,7,779,997.01,142.43,98,1.3779527559055118,3,12,1,1,1.0,199.402,48.437989429785375
1037,13859.0,164,1,38,314.7,314.7,8,0.0,0,15,1,0,0.0,314.7,0.0
1038,13861.0,64,3,220,251.31,83.77,21,4.545454545454546,2,14,1,1,0.25,83.77,91.92267837699248
1039,13862.0,24,1,239,346.73,346.73,21,0.0,0,13,1,0,0.0,346.73,0.0
1040,13863.0,83,4,327,918.07,229.5175,43,2.803921568627451,1,13,1,1,0.14285714285714285,229.5175,163.89048342821292
1041,13869.0,16,6,2593,4913.22,818.87,359,0.575984990619137,6,14,1,0,0.0,818.87,343.2460417251742
1042,13870.0,15,8,2123,2938.59,367.32375,86,2.2698412698412698,1,9,1,1,1.0,489.76500000000004,147.5964516849914
1043,13871.0,59,7,661,1415.15,202.16428571428574,48,4.1571428571428575,6,13,1,3,0.2727272727272727,283.03000000000003,213.02947448651324
1044,13872.0,148,6,332,891.32,148.55333333333334,52,3.6166666666666667,1,13,1,3,3.0,222.82999999999998,159.98136662332482
1045,13873.0,18,5,332,649.32,129.864,36,7.222222222222222,6,12,1,0,0.0,162.32999999999998,70.17082204639378
1046,13874.0,139,9,671,1448.75,160.97222222222223,34,4.074074074074074,1,12,1,3,3.0,241.45833333333334,193.24238969922374
1047,13875.0,22,9,1756,3027.58,336.3977777777778,114,2.018181818181818,3,10,1,0,0.0,378.4475,143.15356267708762
1048,13877.0,99,4,367,329.09,82.2725,20,10.666666666666666,3,17,1,2,0.5,82.27250000000001,97.37932099954968
1049,13878.0,182,3,464,1145.33,381.77666666666664,59,0.8333333333333334,2,13,1,0,0.0,381.77666666666664,211.62728234642464
1050,13879.0,280,1,204,395.5,395.5,25,0.0,3,10,1,0,0.0,395.5,0.0
1051,13880.0,2,5,747,1171.89,234.37800000000001,50,3.0634920634920637,1,12,1,0,0.0,234.37800000000001,131.63401011896585
1052,13881.0,10,29,19384,27402.98,944.9303448275862,148,0.9055944055944056,0,10,1,6,1.2,3044.775555555556,2056.8356981058987
1053,13883.0,15,16,2123,3779.34,236.20875,136,1.848314606741573,6,10,1,7,0.7,419.9266666666667,529.0272643493906
1054,13884.0,11,8,448,1007.63,125.95375,87,0.728,6,13,1,3,0.42857142857142855,503.815,375.2120713010177
1055,13888.0,39,5,541,1405.92,281.184,96,1.2900763358778626,6,11,1,0,0.0,468.64000000000004,174.3399044969338
1056,13889.0,17,7,801,1438.8300000000002,205.5471428571429,52,4.054054054054054,4,14,1,2,0.6666666666666666,239.80499999999998,208.77402556352646
1057,13890.0,9,8,539,997.87,124.73375,49,5.235294117647059,1,12,1,4,4.0,199.574,137.3962136668984
1058,13891.0,13,3,476,859.21,286.40333333333336,97,2.0714285714285716,3,13,1,0,0.0,286.40333333333336,163.12288016502572
1059,13892.0,112,2,2142,634.68,317.34,8,12.125,3,10,1,0,0.0,317.34000000000003,294.01499961736647
1060,13895.0,141,3,694,1335.5,445.1666666666667,67,3.3676470588235294,3,13,1,1,0.16666666666666666,667.75,230.87036405740776
1061,13896.0,260,1,149,388.55,388.55,21,0.0,2,8,1,0,0.0,388.55,0.0
1062,13897.0,73,2,620,849.56,424.78,42,5.804878048780488,6,13,1,0,0.0,424.78,81.86882312577848
1063,13898.0,46,1,411,530.47,530.47,34,0.0,6,15,1,0,0.0,530.47,0.0
1064,13900.0,15,4,506,867.14,216.785,46,4.673076923076923,4,14,1,1,0.2,289.0466666666667,31.240904809773564
1065,13901.0,9,15,1587,2732.14,182.14266666666666,148,1.9345238095238095,3,9,1,5,0.5555555555555556,341.5175,190.60198910294716
1066,13902.0,267,7,218088,30375.26,4339.322857142857,59,1.5,0,11,0,2,0.2222222222222222,7593.815,6511.857718928343
1067,13903.0,35,1,103,165.45000000000002,165.45000000000002,10,0.0,3,17,1,0,0.0,165.45000000000002,0.0
1068,13905.0,206,3,124,244.45,81.48333333333333,12,11.5,0,11,1,2,0.6666666666666666,81.48333333333333,200.2011009793236
1069,13907.0,326,1,68,136.8,136.8,4,0.0,6,12,1,0,0.0,136.8,0.0
1070,13909.0,58,2,301,282.85,141.425,35,2.6486486486486487,1,17,1,0,0.0,141.42499999999998,40.962695834136696
1071,13911.0,14,13,1745,1619.1299999999999,124.54846153846152,67,2.817204301075269,0,15,1,2,0.06896551724137931,269.855,125.51038566588825
1072,13912.0,58,1,29,124.95,124.95,7,0.0,1,8,1,0,0.0,124.95,0.0
1073,13913.0,141,1,10,42.22,42.22,3,0.0,2,10,1,0,0.0,42.22,0.0
1074,13915.0,29,2,16,31.200000000000003,15.600000000000001,4,112.33333333333333,1,13,1,1,0.2,15.600000000000005,78.06458864299486
1075,13916.0,98,5,667,1260.51,252.102,73,3.689189189189189,2,10,1,1,0.14285714285714285,315.1275,241.22111866846703
1076,13919.0,59,2,655,903.87,451.935,44,2.5217391304347827,3,9,0,0,0.0,451.935,182.90731108952423
1077,13920.0,66,5,1768,1734.88,346.976,81,1.471264367816092,2,12,1,1,0.3333333333333333,346.976,235.48640306820263
1078,13921.0,34,5,209,720.75,144.15,36,7.25,1,11,1,1,0.5,180.1875,59.40852036254282
1079,13922.0,52,4,361,654.4,163.6,23,2.0416666666666665,6,14,1,2,0.6666666666666666,218.13333333333333,235.16265824601774
1080,13927.0,48,2,243,340.97,170.485,20,1.0454545454545454,1,16,1,1,1.0,170.48499999999999,266.98230737260474
1081,13929.0,51,11,1411,2515.25,228.6590909090909,37,5.63265306122449,4,9,1,2,1.0,359.32142857142856,169.49173730387483
1082,13931.0,27,9,2763,4019.85,446.65,170,1.6084905660377358,2,12,1,0,0.0,803.97,517.744249026486
1083,13935.0,231,3,2252,6116.92,2038.9733333333334,67,0.6962025316455697,3,16,1,0,0.0,2038.9733333333334,1496.2849740050635
1084,13936.0,17,2,331,563.08,281.54,31,0.96875,3,14,1,0,0.0,281.54,179.09600553892878
1085,13937.0,31,2,463,708.53,354.265,45,0.13333333333333333,1,12,1,1,0.14285714285714285,708.53,0.0
1086,13939.0,63,6,757,976.91,162.81833333333333,52,2.757575757575758,0,14,1,2,2.0,325.63666666666666,188.20649413166734
1087,13941.0,6,12,3026,5933.74,494.4783333333333,33,5.766666666666667,2,10,1,1,0.3333333333333333,741.7175,327.857347147462
1088,13943.0,212,1,94,246.54,246.54,15,0.0,1,11,1,0,0.0,246.54,0.0
1089,13944.0,288,1,153,200.43,200.43,35,0.0,2,15,1,0,0.0,200.43,0.0
1090,13945.0,29,2,413,854.15,427.075,49,1.7,1,9,1,0,0.0,427.075,125.26396628719688
1091,13946.0,11,4,2380,1183.8600000000001,295.96500000000003,41,7.933333333333334,4,11,1,1,0.07692307692307693,295.96500000000003,307.11283577864344
1092,13948.0,46,4,206,434.86,108.715,20,15.380952380952381,6,12,1,1,1.0,144.95333333333335,45.79179002106528
1093,13952.0,9,14,4513,9544.8,681.7714285714285,183,1.2518248175182483,2,15,1,2,2.0,1060.5333333333333,660.3039613125154
1094,13953.0,44,5,2500,3125.0,625.0,1,79.25,3,12,1,0,0.0,625.0,216.50635094610965
1095,13955.0,10,1,118,221.10999999999999,221.10999999999999,52,0.0,0,17,1,0,0.0,221.10999999999999,0.0
1096,13957.0,52,3,157,458.25,152.75,21,9.23076923076923,0,10,1,0,0.0,152.75,48.34006723205916
1097,13958.0,7,12,2215,4504.78,375.3983333333333,177,1.4672131147540983,4,13,1,4,0.8,750.7966666666666,689.6124446286237
1098,13959.0,34,3,339,470.73,156.91,56,1.6818181818181819,0,14,1,0,0.0,156.91,125.00876089298701
1099,13961.0,20,2,222,498.7,249.35,19,0.35,4,14,1,1,0.25,498.7,0.0
1100,13962.0,70,1,73,193.25,193.25,12,0.0,3,10,1,0,0.0,193.25,0.0
1101,13963.0,2,15,1594,2235.08,149.00533333333334,107,1.5928571428571427,1,10,1,1,0.09090909090909091,248.3422222222222,149.6567161688524
1102,13964.0,22,3,226,421.9,140.63333333333333,22,1.75,1,12,1,1,0.1111111111111111,210.95,109.88439379638947
1103,13965.0,90,5,402,777.6600000000001,155.532,23,9.11111111111111,1,15,1,2,0.6666666666666666,194.41500000000002,294.10288148877424
1104,13966.0,70,1,760,384.26,384.26,21,0.0,3,13,1,0,0.0,384.26,0.0
1105,13967.0,31,1,24,85.6,85.6,4,0.0,0,13,1,0,0.0,85.6,0.0
1106,13968.0,58,1,174,123.66,123.66,8,0.0,1,13,1,0,0.0,123.66,0.0
1107,13969.0,0,20,2242,4181.03,209.05149999999998,240,0.535031847133758,3,19,1,2,0.16666666666666666,418.10299999999995,282.84207116928934
1108,13970.0,21,2,469,846.55,423.275,10,4.25,1,11,1,0,0.0,423.275,190.52992219071524
1109,13971.0,52,7,1234,1891.6100000000001,270.23,87,2.481132075471698,1,13,1,1,1.0,315.2683333333334,33.00323585145354
1110,13974.0,212,3,105,249.93,83.31,15,0.1875,3,17,1,2,2.0,249.93,0.0
1111,13975.0,28,7,2186,2786.66,398.0942857142857,291,0.6862745098039216,1,13,1,1,0.5,557.332,186.2639537591748
1112,13976.0,141,3,298,834.38,278.12666666666667,43,3.577777777777778,2,9,1,0,0.0,278.1266666666667,22.20001876876083
1113,13977.0,46,1,303,519.8100000000001,519.8100000000001,13,0.0,6,14,1,0,0.0,519.8100000000001,0.0
1114,13979.0,28,10,1584,2414.36,241.436,310,0.9941520467836257,3,13,1,4,0.2857142857142857,603.59,433.80129168395376
1115,13980.0,72,8,285,521.88,65.235,48,3.9272727272727272,6,14,1,4,0.8,130.47,114.52500367459793
1116,13981.0,35,2,233,327.39,163.695,22,0.6818181818181818,2,10,1,1,1.0,163.695,236.8029899515629
1117,13982.0,0,9,1542,2494.98,277.22,87,2.2222222222222223,2,14,1,3,1.0,415.83,189.59954894461117
1118,13983.0,1,18,2861,4377.75,243.20833333333334,189,1.453061224489796,0,16,1,8,0.6666666666666666,486.4166666666667,251.6915978931359
1119,13984.0,1,8,742,1128.09,141.01125,47,4.776315789473684,0,13,1,0,0.0,188.01500000000001,87.90191550813897
1120,13985.0,9,8,1490,2957.78,369.7225,81,2.2213740458015265,2,15,1,1,0.5,591.556,327.73846994211715
1121,13987.0,14,2,492,682.54,341.27,46,0.4666666666666667,3,9,1,0,0.0,682.54,0.0
1122,13988.0,18,2,341,609.84,304.92,54,4.033333333333333,6,12,1,0,0.0,304.91999999999996,7.467047609329923
1123,13989.0,99,3,894,759.98,253.32666666666668,34,2.25,1,12,1,0,0.0,253.32666666666668,172.7733733343577
1124,13992.0,15,2,90,142.7,71.35,5,16.4,2,15,1,0,0.0,71.35,6.434671708797584
1125,13993.0,14,12,1228,3280.7000000000003,273.3916666666667,80,2.50354609929078,3,11,1,2,2.0,410.0875,193.43264170912684
1126,13995.0,14,12,1457,2452.77,204.3975,106,2.2533333333333334,1,12,1,3,3.0,272.53,140.02096521592756
1127,13996.0,21,2,612,845.76,422.88,28,0.41935483870967744,4,15,1,0,0.0,845.76,0.0
1128,13997.0,154,3,143,376.46,125.48666666666666,36,0.7209302325581395,3,17,1,0,0.0,188.23000000000002,63.187061966829866
1129,13998.0,81,3,204,566.7,188.9,30,4.3,6,10,1,0,0.0,188.9,151.19876818281293
1130,13999.0,9,21,2792,5572.75,265.3690476190476,132,1.33206106870229,3,13,1,4,0.5714285714285714,506.6136363636364,181.13067439132044
1131,14000.0,49,6,1104,1243.88,207.31333333333336,23,9.17142857142857,3,11,1,2,0.6666666666666666,248.776,295.97247554460193
1132,14001.0,8,7,911,2487.01,355.2871428571429,42,1.6388888888888888,4,12,1,0,0.0,497.40200000000004,226.96126127601605
1133,14003.0,367,1,149,209.41,209.41,16,0.0,0,8,1,0,0.0,209.41,0.0
1134,14004.0,28,4,757,1675.81,418.9525,61,0.6086956521739131,3,9,1,0,0.0,837.905,4.5891230099007
1135,14006.0,163,4,1540,1234.48,308.62,40,2.6739130434782608,3,9,1,0,0.0,308.62,104.25649779909804
1136,14007.0,147,1,16,79.48,79.48,5,0.0,3,9,1,0,0.0,79.48,0.0
1137,14008.0,10,2,320,493.74,246.87,32,1.78125,6,13,1,1,0.5,246.87,370.76436964735433
1138,14009.0,97,1,586,404.3,404.3,32,0.0,4,12,1,0,0.0,404.3,0.0
1139,14010.0,200,3,128,288.09999999999997,96.03333333333332,20,0.0,6,12,1,1,0.05555555555555555,288.09999999999997,0.0
1140,14011.0,115,3,642,451.91999999999996,150.64,32,3.9375,6,13,1,1,0.125,225.96,85.53163625232477
1141,14013.0,15,3,304,533.2,177.73333333333335,33,9.486486486486486,2,16,1,1,0.125,177.73333333333335,257.86815591176304
1142,14014.0,11,2,928,1443.03,721.515,37,5.555555555555555,6,14,1,0,0.0,721.5149999999999,629.1199742894831
1143,14016.0,31,8,3595,7001.25,875.15625,245,1.0524475524475525,2,15,0,1,0.5,1000.1785714285714,214.3113459765621
1144,14017.0,206,1,73,229.75,229.75,14,0.0,0,14,1,0,0.0,229.75,0.0
1145,14018.0,280,1,224,367.15000000000003,367.15000000000003,13,0.0,3,14,1,0,0.0,367.15000000000003,0.0
1146,14020.0,111,3,200,570.46,190.15333333333334,29,1.4444444444444444,0,15,1,1,0.08333333333333333,190.15333333333334,195.64436519699035
1147,14021.0,9,4,686,1084.68,271.17,64,3.2388059701492535,2,13,1,0,0.0,271.17,190.10845185489958
1148,14022.0,121,1,194,352.15000000000003,352.15000000000003,19,0.0,1,9,1,0,0.0,352.15000000000003,0.0
1149,14024.0,25,1,88,318.04,318.04,18,0.0,6,10,1,0,0.0,318.04,0.0
1150,14025.0,99,10,1898,3969.1,396.90999999999997,60,1.15,2,11,1,2,0.6666666666666666,793.8199999999999,743.2845482047909
1151,14026.0,105,2,427,713.11,356.555,43,3.142857142857143,2,14,1,0,0.0,356.555,42.39105153213356
1152,14028.0,185,4,4680,6786.0,1696.5,3,0.0,0,12,1,1,0.16666666666666666,6786.0,0.0
1153,14030.0,1,16,2780,5722.76,357.6725,465,0.5980392156862745,1,17,1,2,0.2857142857142857,817.5371428571428,315.3179160632585
1154,14031.0,0,35,8548,23311.74,666.0497142857143,206,0.6629834254143646,4,17,1,8,8.0,1793.2107692307693,895.1606773038154
1155,14032.0,1,8,1871,1856.23,232.02875,53,3.480392156862745,0,10,1,2,0.5,371.246,139.48795335081806
1156,14035.0,41,6,663,1362.48,227.08,42,2.506172839506173,1,11,1,2,0.5,340.62,228.1896481730346
1157,14037.0,113,5,517,608.75,121.75,76,2.9302325581395348,0,11,1,1,1.0,152.1875,59.52255951877966
1158,14038.0,23,4,734,1446.45,361.6125,54,3.8378378378378377,6,14,1,2,1.0,723.225,46.70440289737143
1159,14039.0,210,1,100,115.08000000000001,115.08000000000001,4,0.0,3,10,1,0,0.0,115.08000000000001,0.0
1160,14040.0,21,27,3408,8848.49,327.72185185185185,265,0.6100178890876565,1,13,1,4,1.3333333333333333,737.3741666666666,479.98972264486764
1161,14042.0,360,1,180,431.98,431.98,21,0.0,0,15,1,0,0.0,431.98,0.0
1162,14043.0,126,3,151,299.65,99.88333333333333,37,5.804878048780488,3,18,1,1,0.3333333333333333,149.825,16.312953441973647
1163,14044.0,53,7,1794,2410.58,344.36857142857144,445,0.42487883683360256,6,13,1,1,0.5,482.116,403.12457216101325
1164,14045.0,8,16,3712,8000.88,500.055,16,9.142857142857142,4,14,1,3,0.375,800.088,833.358719144003
1165,14047.0,0,14,1257,2868.7200000000003,204.90857142857143,87,2.25,3,10,1,4,4.0,409.81714285714287,90.25209502910643
1166,14048.0,17,2,179,338.76,169.38,55,0.0,0,14,1,0,0.0,338.76,0.0
1167,14049.0,22,12,4641,7312.25,609.3541666666666,364,0.3824027072758037,2,14,1,3,1.0,1218.7083333333333,283.7031974029666
1168,14051.0,1,17,2126,6587.56,387.5035294117647,56,2.857142857142857,3,12,1,2,0.5,658.7560000000001,456.44410964176836
1169,14052.0,25,1,85,241.3,241.3,65,0.0,6,11,1,0,0.0,241.3,0.0
1170,14053.0,32,2,275,312.05,156.025,3,22.25,6,14,1,0,0.0,156.025,20.895005384062486
1171,14055.0,212,2,504,795.3199999999999,397.65999999999997,23,6.590909090909091,1,10,1,0,0.0,397.65999999999997,174.42910078309757
1172,14057.0,16,5,1565,2135.0,427.0,124,2.1595092024539877,1,11,1,0,0.0,427.0,231.17692661682307
1173,14058.0,97,2,211,469.19,234.595,23,2.9130434782608696,6,11,1,0,0.0,234.59500000000003,122.52039197619311
1174,14060.0,1,14,2731,3367.76,240.55428571428573,43,3.911764705882353,3,10,1,1,0.0625,481.10857142857145,460.9929793546598
1175,14061.0,142,3,133,917.4300000000001,305.81,17,12.722222222222221,1,18,1,0,0.0,458.71500000000003,133.94723756016774
1176,14062.0,9,15,7100,14951.43,996.7620000000001,113,1.502145922746781,3,14,1,3,0.375,1868.92875,1352.6629243346779
1177,14063.0,321,7,3848,9471.5,1353.0714285714287,29,1.135135135135135,1,10,1,0,0.0,4735.75,2780.1317315911488
1178,14064.0,65,14,2048,1798.6499999999999,128.475,89,1.548780487804878,3,13,1,4,0.6666666666666666,224.83124999999998,103.87551539325466
1179,14065.0,24,4,581,889.37,222.3425,42,0.8571428571428571,0,12,1,1,0.2,444.685,409.5350344598127
1180,14068.0,231,4,425,1227.47,306.8675,73,0.9404761904761905,6,14,1,1,0.25,409.1566666666667,149.31441401731226
1181,14069.0,149,2,58,225.81,112.905,37,1.15,3,12,1,0,0.0,112.905,3.4860364312496843
1182,14070.0,319,1,85,321.6,321.6,40,0.0,6,12,1,0,0.0,321.6,0.0
1183,14072.0,301,1,65,390.85,390.85,19,0.0,3,12,1,0,0.0,390.85,0.0
1184,14074.0,258,1,228,219.39999999999998,219.39999999999998,6,0.0,4,13,1,0,0.0,219.39999999999998,0.0
1185,14075.0,38,2,739,782.61,391.305,35,1.8333333333333333,3,13,1,0,0.0,391.305,45.13462584313736
1186,14077.0,30,1,108,115.66,115.66,14,0.0,1,16,1,0,0.0,115.66,0.0
1187,14078.0,8,4,304,638.69,159.6725,79,2.627659574468085,6,15,1,0,0.0,159.6725,142.62254084938093
1188,14080.0,48,5,219,1030.13,206.026,70,4.075949367088608,2,14,1,1,0.5,343.3766666666667,91.60705285802689
1189,14081.0,4,13,3024,4279.27,329.17461538461544,441,0.46484375,1,15,1,4,0.3333333333333333,713.2116666666667,222.29711283925099
1190,14082.0,27,1,136,231.10999999999999,231.10999999999999,36,0.0,4,11,1,0,0.0,231.10999999999999,0.0
1191,14083.0,6,3,207,373.3,124.43333333333334,70,5.057971014492754,4,12,1,0,0.0,124.43333333333334,148.8914370718925
1192,14084.0,147,1,306,150.5,150.5,7,0.0,3,14,1,0,0.0,150.5,0.0
1193,14085.0,3,15,3362,5592.43,372.82866666666666,335,0.5897858319604613,3,13,1,0,0.0,621.3811111111112,499.2269496292353
1194,14087.0,39,3,444,608.0,202.66666666666666,126,2.2758620689655173,6,11,1,1,0.2,304.0,139.38488870749225
1195,14088.0,22,4,2588,13316.14,3329.035,93,0.3548387096774194,3,19,1,1,0.5,6658.07,9739.575666978517
1196,14091.0,289,2,3316,9530.08,4765.04,13,3.6666666666666665,1,15,1,0,0.0,4765.04,1067.6746710491918
1197,14092.0,7,11,1538,3146.64,286.0581818181818,92,2.1761006289308176,1,14,1,1,0.3333333333333333,314.66400000000004,191.62474052747527
1198,14094.0,74,2,157,310.82,155.41,41,0.0,6,11,1,1,0.06666666666666667,310.82,0.0
1199,14097.0,116,2,352,422.85999999999996,211.42999999999998,39,4.205128205128205,6,14,1,0,0.0,211.43,112.33098325929494
1200,14099.0,10,10,1479,2592.7400000000002,259.274,165,1.2820512820512822,3,14,1,1,0.07142857142857142,370.39142857142855,154.18849713133287
1201,14101.0,23,8,3588,3965.34,495.6675,15,4.181818181818182,3,13,1,1,0.25,566.4771428571428,373.06688916396234
1202,14104.0,24,3,423,524.3199999999999,174.7733333333333,99,1.5089285714285714,2,14,1,0,0.0,174.7733333333333,29.854681933213307
1203,14105.0,29,7,2685,4443.65,634.8071428571428,174,1.4953703703703705,6,14,1,3,1.5,740.6083333333335,910.7482261397311
1204,14107.0,72,5,1693,2165.2200000000003,433.04400000000004,71,2.5526315789473686,6,14,1,1,1.0,541.305,290.720066329565
1205,14108.0,366,2,279,447.05,223.525,18,0.35294117647058826,1,18,1,0,0.0,447.05,0.0
1206,14110.0,70,22,3371,7289.95,331.36136363636365,126,1.2049180327868851,1,11,1,1,1.0,809.9944444444445,331.9232386452895
1207,14112.0,86,15,1814,2750.34,183.35600000000002,122,1.440217391304348,1,14,1,9,4.5,343.7925,481.476696417238
1208,14113.0,10,23,2457,4778.83,207.77521739130435,60,3.3365384615384617,3,11,1,11,11.0,434.4390909090909,495.87417027819765
1209,14114.0,30,5,549,977.5600000000001,195.512,58,3.586206896551724,0,11,1,0,0.0,195.512,84.43902812088733
1210,14115.0,136,2,509,622.6700000000001,311.33500000000004,22,7.857142857142857,0,12,1,0,0.0,311.33500000000004,273.69982179387694
1211,14118.0,63,1,97,458.45,458.45,15,0.0,3,11,1,0,0.0,458.45,0.0
1212,14119.0,10,2,177,183.37,91.685,11,34.2,0,10,1,0,0.0,91.685,35.64525283961386
1213,14122.0,29,5,95,309.77,61.95399999999999,12,22.666666666666668,4,15,1,2,0.6666666666666666,103.25666666666666,140.72961818086958
1214,14123.0,368,1,234,436.18,436.18,24,0.0,6,15,1,0,0.0,436.18,0.0
1215,14126.0,79,1,379,466.33000000000004,466.33000000000004,28,0.0,1,14,1,0,0.0,466.33000000000004,0.0
1216,14127.0,15,3,507,1190.3700000000001,396.79,64,0.6111111111111112,6,11,1,0,0.0,595.185,158.48384286734094
1217,14128.0,178,2,247,271.86,135.93,19,0.3684210526315789,6,14,1,1,0.3333333333333333,271.86,0.0
1218,14129.0,34,4,822,1467.48,366.87,22,3.1785714285714284,4,14,1,0,0.0,366.87,88.22713188129826
1219,14130.0,10,3,958,1377.86,459.28666666666663,131,2.3006535947712417,0,12,1,0,0.0,459.2866666666667,211.8174360937582
1220,14131.0,283,1,105,168.22,168.22,45,0.0,0,11,1,0,0.0,168.22,0.0
1221,14133.0,368,1,50,305.5,305.5,8,0.0,6,12,1,0,0.0,305.5,0.0
1222,14134.0,17,15,5814,11123.35,741.5566666666667,130,1.910614525139665,3,10,1,0,0.0,1235.927777777778,699.1294816730621
1223,14135.0,2,12,5482,4914.74,409.56166666666667,90,3.0,2,13,1,1,0.5,614.3425,432.71049588610623
1224,14136.0,35,7,1145,1553.96,221.99428571428572,86,3.0654205607476634,3,9,1,2,0.2,258.99333333333334,132.04324619860975
1225,14137.0,316,2,400,294.1,147.05,11,1.0,2,12,1,1,0.125,294.1,0.0
1226,14139.0,125,3,539,670.98,223.66,29,1.2380952380952381,1,9,1,0,0.0,223.66,105.82858404041887
1227,14142.0,8,4,512,655.94,163.985,42,5.787234042553192,2,15,1,2,0.2857142857142857,218.64666666666668,193.44371076189924
1228,14145.0,94,3,899,3857.85,1285.95,10,11.538461538461538,6,9,1,0,0.0,1285.95,97.80034509141569
